id,createdTime,NAME,PHYLUM,SUBPHYLUM,CLASS,ORDER,SUBORDER,FAMILY,GENUS,POPU-SIZE,LIFESPAN(Y),TOPSPEED(KM/H),WEIGHT(KG),LENGTH(CM),HEIGHT(CM),ACTIVITY-PERIOD,REPRODUCTION,LIFESTYLE,SOCIAL,DOMESTICATED,TYPE,KINGDOM,EUROPE,ASIA,OCEANIA,SOUTH-AMERICA,NORTH-AMERICA,ANTARCTICA,AFRICA,POPU-STATUS,POPU-TREND,MATING-BEHAVIOR,REPRODUCTION-SEASON,PREGNANCY-DURATION(M),BABY-CARRYING(M),INDEPENDENT-AGE(M),FOREST,DUNES,RIVERS,MARINE,REEF,SEMI-DESERT,STEPPE,FRESHWATTER,ABYSSAL-ZONE,ICECAP,WETLANDS,MARSH,LAKES,COASTAL,CHAPARRAL,SHRUBLAND,RAINFOREST,INTERTIDAL-ZONE,URBAN,BENTHIC,ROCKY-AREAS,GRASSLAND,SAVANNA,MOUNTAINS,RIPARIAN,NERITIC-ZONE,ANTROPHOGENIC,ESTUARIES,OCEANIC-PELAGIC-ZONE,CAVES,AGRICULTURAL,ARID,COLD,TEMPERATE,POLAR,TROPICAL,POISONOUS
recrEZWxUlunAHSRu,2023-11-04T18:50:13.000Z,Celebes warty pig,Chordata,Vertebrata,Mammalia,Artiodactyla,Suidae,Sus,,3564.0,,,55.0,105.0,,"['Nocturnal', 'Diurnal']",,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,Yes,No,No,No,No,No,Near Threatened (NT),Decreasing,Polygyny,,4.5,,,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No
recrEova5cz01bzhZ,2023-11-04T18:49:55.000Z,Eastern Chimpanzee,Chordata,Vertebrata,Mammalia,Primates,Haplorhini,Simiiformes,Hominidae,,55.0,40.0,52.5,,132.5,['Diurnal'],Viviparous,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,No,No,No,No,No,Yes,Endangered (EN),Decreasing,Polygynandry,year-round,8.0,,60.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,No
recrHn6ZZObYk9gs1,2023-11-04T18:49:57.000Z,Desmarest's Hutia,Chordata,Vertebrata,Mammalia,Rodentia,Capromyidae,Capromys,,,9.5,,5.650000095367432,45.5,,['Diurnal'],Viviparous,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,No,No,No,Yes,No,No,Least concern (LC),Stable,,"year-round,",4.199999809265137,,,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No
recrLzxdynOL4aR0Y,2023-11-04T18:50:27.000Z,Brown Antechinus,Chordata,Vertebrata,Mammalia,Marsupialia,Dasyuromorphia,Dasyuridae,Antechinus,,2.0,,0.029999999329447746,111.5,,['Nocturnal'],,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,No,Yes,No,No,No,No,Least concern (LC),Stable,,26-35,1.0,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
recrQwkCL4vvzaA50,2023-11-04T18:50:48.000Z,Pousargues's mongoose,Chordata,Vertebrata,Mammalia,Carnivora,Feliformia,Herpestidae,Dologale,20155.30078125,,,0.3499999940395355,,,[nan],,,Solitary,No domesticated,Terrestrial,Animalia,No,No,No,No,No,No,Yes,Data deficient (DD),,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
recrXni4EDe56iSbj,2023-11-04T18:49:08.000Z,Pine Marten,Chordata,Vertebrata,Mammalia,Carnivora,Caniformia,Mustelidae,Martes,,13.5,,1.4500000476837158,47.5,,['Nocturnal'],Viviparous,Not a migrant,Solitary,No domesticated,Terrestrial,Animalia,Yes,Yes,No,No,No,No,No,Least concern (LC),Stable,Polygynandry,July-August,8.0,3.5,1.5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No
recrh14H2X0ZA1vLx,2023-11-04T18:48:59.000Z,Sugar Glider,Chordata,Vertebrata,Mammalia,Marsupialia,Diprotodontia,Petauridae,Petaurus,,9.0,,0.12999999523162842,27.0,,['Nocturnal'],,Not a migrant,,No domesticated,,Animalia,No,Yes,Yes,No,No,No,No,Least concern (LC),Stable,Polygyny,year-round,0.5,1.5,8.5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No
recrlBP9OVCLhGKJT,2023-11-04T18:49:08.000Z,American Badger,Chordata,Vertebrata,Mammalia,Carnivora,Caniformia,Mustelidae,Taxideinae,,12.0,30.0,8.0,67.5,,['Nocturnal'],Viviparous,Not a migrant,Solitary,No domesticated,Terrestrial,Animalia,No,No,No,No,Yes,No,No,Least concern (LC),Decreasing,Polygyny,August-September,6.0,3.0,5.5,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No
recrqwKdPjn2mu7Gw,2023-11-04T18:51:10.000Z,Buff-bellied fat-tailed mouse opossum,Chordata,Vertebrata,Mammalia,Marsupialia,Didelphimorphia,Didelphidae,Thylamys,1341.3499755859375,,,,221.5,,['Nocturnal'],,Not a migrant,Solitary,No domesticated,Terrestrial,Animalia,No,No,No,Yes,No,No,No,Data deficient (DD),,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No
recrsWelIZJ1Vb51m,2023-11-04T18:50:38.000Z,Maroon Leaf Monkey,Chordata,Vertebrata,Mammalia,Primates,Haplorhini,Simiiformes,Cercopithecidae,,,,6.0,48.29999923706055,,['Diurnal'],,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,Yes,No,No,No,No,No,Least concern (LC),Decreasing,,,,,,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No
recruYGX8CCBAm6KT,2023-11-04T18:50:01.000Z,Mahogany Glider,Chordata,Vertebrata,Mammalia,Marsupialia,Diprotodontia,Petauridae,Petaurus,,5.5,,0.4050000011920929,25.5,,['Nocturnal'],Viviparous,Not a migrant,Solitary,No domesticated,,Animalia,No,No,Yes,No,No,No,No,Endangered (EN),Decreasing,Monogamy,April-October,,,4.5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
recrxWwd8qqc3rpmo,2023-11-04T18:49:42.000Z,Brown Spider Monkey,Chordata,Vertebrata,Mammalia,Primates,Haplorhini,Simiiformes,Atelidae,,18.5,56.0,8.25,50.0,,['Diurnal'],,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,No,No,Yes,No,No,No,Critically endangered (CR),Decreasing,Polygynandry,Year-round,7.599999904632568,,16.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No
recs6OSUVBCWk5tv4,2023-11-04T18:51:09.000Z,Pygmy treeshrew,Chordata,Vertebrata,Mammalia,Scandentia,Tupaiidae,Tupaia,,375900.0,,,0.05999999865889549,124.0,,['Diurnal'],,Not a migrant,,No domesticated,Terrestrial,Animalia,No,Yes,No,No,No,No,No,Least concern (LC),Decreasing,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No
recsAKQBXUPEgkpYy,2023-11-04T18:51:20.000Z,Hairy-tailed bolo mouse,Chordata,Vertebrata,Mammalia,Rodentia,Cricetidae,Necromys,,,,,35.0,178.0,,['Diurnal'],,,Solitary,No domesticated,Terrestrial,Animalia,No,No,No,Yes,No,No,No,Least concern (LC),,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No
recsAmjl7cz2Z56wH,2023-11-04T18:49:57.000Z,Bengal Slow Loris,Chordata,Vertebrata,Mammalia,Primates,Strepsirrhini,Lorisidae,Nycticebus,,17.5,,1.5,32.0,,['Nocturnal'],Viviparous,Not a migrant,Social,No domesticated,,Animalia,No,Yes,No,No,No,No,No,Endangered (EN),Decreasing,Polygynandry,year-round,6.0,,6.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Venomous
recsFphKYWh3NY6P7,2023-11-04T18:49:42.000Z,Silky Sifaka,Chordata,Vertebrata,Mammalia,Primates,Strepsirrhini,Lemuroidea,Indriidae,,23.0,,5.75,51.0,,['Diurnal'],,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,No,No,No,No,No,Yes,Critically endangered (CR),Decreasing,Polygyny,November-January,6.0,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No
recsHJaCsF8uRyezq,2023-11-04T18:51:19.000Z,Tate's fat-tailed mouse opossum,Chordata,Vertebrata,Mammalia,Marsupialia,Didelphimorphia,Didelphidae,Thylamys,,,,,227.0,,['Nocturnal'],,,Solitary,No domesticated,Terrestrial,Animalia,No,No,No,Yes,No,No,No,Data deficient (DD),,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No
recsNQguyiSXSSoYR,2023-11-04T18:49:30.000Z,Sunda Flying Lemur,Chordata,Vertebrata,Mammalia,Dermoptera,Cynocephalidae,Galeopterus,,,17.5,,1.100000023841858,37.5,,['Nocturnal'],,,Solitary,No domesticated,Terrestrial,Animalia,No,Yes,No,No,No,No,No,Least concern (LC),Decreasing,,Year-round,2.0,,6.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No
recsOGKmYeEDkOll8,2023-11-04T18:49:10.000Z,Jaguarundi,Chordata,Vertebrata,Mammalia,Carnivora,Feliformia,Felidae,Puma,,15.0,96.0,6.25,65.0,,['Diurnal'],Viviparous,Not a migrant,Solitary,No domesticated,Terrestrial,Animalia,No,No,No,Yes,Yes,No,No,Least concern (LC),Decreasing,Polygyny,"year-round,",2.299999952316284,,10.0,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No
recsS3ggkz3c7qo2Y,2023-11-04T18:49:52.000Z,Long-Eared Jerboa,Chordata,Vertebrata,Mammalia,Rodentia,Dipodidae,Euchoreutinae,Euchoreutes,,2.5,,0.03099999949336052,80.0,,['Nocturnal'],Viviparous,Not a migrant,Solitary,No domesticated,Terrestrial,Animalia,No,Yes,No,No,No,No,No,Least concern (LC),,Polygyny,after,1.0,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
recsXqIhtF1l6ttBg,2023-11-04T18:50:40.000Z,Black Agouti,Chordata,Vertebrata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,,,18.0,,4.75,517.5,,['Diurnal'],,,Social,No domesticated,Terrestrial,Animalia,No,No,No,Yes,Yes,No,No,Least concern (LC),Stable,,year-round,3.700000047683716,,5.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
recsYTLpAlEkkWRxP,2023-11-04T18:50:14.000Z,Lesser Egyptian jerboa,Chordata,Vertebrata,Mammalia,Rodentia,Dipodidae,Jaculus,,387.25,,,0.057999998331069946,102.5,,['Nocturnal'],,Not a migrant,Solitary,No domesticated,Terrestrial,Animalia,No,Yes,No,No,No,No,Yes,Least concern (LC),,Polygyny,,0.800000011920929,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
recsYmAVQBZHjq37d,2023-11-04T18:51:03.000Z,Guayaquil squirrel,Chordata,Vertebrata,Mammalia,Rodentia,Sciuridae,Sciurus,,24988.099609375,,,0.47749999165534973,540.0,,['Diurnal'],,Not a migrant,,No domesticated,Terrestrial,Animalia,No,No,No,Yes,No,No,No,Least concern (LC),,Polygynandry,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No
recsZtUpALGVr9QD9,2023-11-04T18:49:35.000Z,Eld's Deer,Chordata,Vertebrata,Mammalia,Artiodactyla,Ruminantia,Cervidae,Cervinae,,20.0,,150.0,165.0,117.5,['Nocturnal'],,Migrating,Social,No domesticated,Terrestrial,Animalia,No,Yes,No,No,No,No,No,Endangered (EN),Decreasing,Polygyny,February-May,8.5,,6.0,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No
recshRkafmr7Ur8eL,2023-11-04T18:49:42.000Z,Atlantic White-Sided Dolphin,Chordata,Vertebrata,Mammalia,Artiodactyla,Cetacea,Delphinidae,Lagenorhynchus,,24.5,,215.0,2.6500000953674316,,[nan],,Not a migrant,Social,No domesticated,Aquatic,Animalia,Yes,Yes,No,No,Yes,No,No,Least concern (LC),,,births,10.0,,18.0,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No
recskvmra3e4BNV95,2023-11-04T18:49:33.000Z,Bank Vole,Chordata,Vertebrata,Mammalia,Rodentia,Cricetidae,Myodes,,,2.0,9.0,0.025699999183416367,102.0,,"['Nocturnal', 'Diurnal']",Viviparous,Not a migrant,Social,No domesticated,Terrestrial,Animalia,Yes,Yes,No,No,No,No,No,Least concern (LC),Stable,Polygyny,April-October,0.699999988079071,,0.75,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No
recsl9o0Go1D8USj1,2023-11-04T18:50:58.000Z,Gold-and-white marmoset,Chordata,Vertebrata,Mammalia,Primates,Callitrichidae,Mico,,143.25,,,,22.5,,['Diurnal'],,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,No,No,Yes,No,No,No,Least concern (LC),Decreasing,Cooperativebreeder,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
recsliuQKXUZRyvcT,2023-11-04T18:50:51.000Z,Roosmalens' dwarf marmoset,Chordata,Vertebrata,Mammalia,Primates,Callitrichidae,Callibella,,1002.6500244140625,,,0.16750000417232513,38.5,,['Diurnal'],,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,No,No,Yes,No,No,No,Least concern (LC),,Monogamy,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No
recsp9cnXlfj5NS7s,2023-11-04T18:50:12.000Z,Southern reedbuck,Chordata,Vertebrata,Mammalia,Artiodactyla,Bovidae,Reduncinae,Redunca,4062.39990234375,,,59.5,150.5,,['Diurnal'],,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,No,No,No,No,No,Yes,Least concern (LC),Stable,Monogamy,,,,,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No
recstDUF9EGQRnK63,2023-11-04T18:50:12.000Z,Ryukyu Flying Fox,Chordata,Vertebrata,Mammalia,Chiroptera,Pteropodidae,Pteropus,,4.5,17.0,,0.44999998807907104,221.0,,['Nocturnal'],,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,Yes,No,No,No,No,No,Vulnerable (VU),Decreasing,,November-January,5.0,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No
recstP13V0vSwcAF3,2023-11-04T18:50:54.000Z,Smith's bush squirrel,Chordata,Vertebrata,Mammalia,Rodentia,Sciuridae,Paraxerus,,,,,223.0,239.0,,['Diurnal'],,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,No,No,No,No,No,Yes,Least concern (LC),Stable,Polygyny,,1.899999976158142,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,No
recsu9uTkavwSwdQf,2023-11-04T18:49:11.000Z,Asiatic Black Bear,Chordata,Vertebrata,Mammalia,Carnivora,Caniformia,Ursidae,Ursus,,25.0,40.0,120.0,155.0,85.0,"['Nocturnal', 'Diurnal']",Viviparous,,Solitary,No domesticated,Terrestrial,Animalia,No,Yes,No,No,No,No,No,Vulnerable (VU),Decreasing,Polygynandry,"June-July,",7.0,,30.0,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No
recsuTbiV2QqRM3OK,2023-11-04T18:50:14.000Z,Gray brocket,Chordata,Vertebrata,Mammalia,Artiodactyla,Ruminantia,Cervidae,Capreolinae,1262.800048828125,,,16.5,950.0,,['Nocturnal'],,Not a migrant,Solitary,No domesticated,Terrestrial,Animalia,No,No,No,Yes,No,No,No,Least concern (LC),Decreasing,Monogamy,,8.0,,,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No
recsy69udpSCAFsMY,2023-11-04T18:50:07.000Z,Ghost Bat,Chordata,Vertebrata,Mammalia,Chiroptera,Megadermatidae,Macroderma,,5.0,16.0,,0.10999999940395355,109.0,,['Nocturnal'],,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,No,Yes,No,No,No,No,Vulnerable (VU),Decreasing,,late,2.799999952316284,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
recszvYZA05sbyrh8,2023-11-04T18:48:54.000Z,Raccoon,Chordata,Vertebrata,Mammalia,Carnivora,Caniformia,Procyonidae,Procyon,,11.0,24.0,8.0,55.0,26.5,['Nocturnal'],Viviparous,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,No,No,No,Yes,No,No,Least concern (LC),Increasing,Polygynandry,February-June,2.0,4.5,10.0,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,No
rect138RVzbkrUga4,2023-11-04T18:50:37.000Z,Greater fairy armadillo,Chordata,Vertebrata,Mammalia,Cingulata,Chlamyphoridae,Calyptophractus,,,,,1.0,,,['Nocturnal'],,Not a migrant,Solitary,No domesticated,Terrestrial,Animalia,No,No,No,Yes,No,No,No,Data deficient (DD),,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
rectAO8GsqeITRJ3Y,2023-11-04T18:49:08.000Z,Aye-Aye,Chordata,Vertebrata,Mammalia,Primates,Strepsirrhini,Lemuroidea,Daubentoniidae,5.5,23.0,32.0,2.3499999046325684,35.0,,['Nocturnal'],Viviparous,Not a migrant,Solitary,No domesticated,Terrestrial,Animalia,No,No,No,No,No,No,Yes,Endangered (EN),Decreasing,Polygynandry,year-round,5.0,1.0,24.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No
rectDZvYogyeg2cWd,2023-11-04T18:50:41.000Z,Greater Egyptian jerboa,Chordata,Vertebrata,Mammalia,Rodentia,Dipodidae,Jaculus,,,,,139.0,12.75,,['Nocturnal'],,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,Yes,No,No,No,No,Yes,Least concern (LC),Stable,Polygyny,,1.2999999523162842,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No
rectFWAUMr07WPZ7g,2023-11-04T18:51:19.000Z,Long-nosed echymipera,Chordata,Vertebrata,Mammalia,Marsupialia,Peramelemorphia,Peramelidae,Echymipera,111508.796875,,,1.3624999523162842,437.5,,['Nocturnal'],,,,No domesticated,Terrestrial,Animalia,No,Yes,No,No,No,No,No,Least concern (LC),Decreasing,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
rectFcGoF51TwuVpk,2023-11-04T18:50:07.000Z,North American Cougar,Chordata,Vertebrata,Mammalia,Carnivora,Feliformia,Felidae,Puma,,15.0,45.0,52.5,,,['Nocturnal'],Viviparous,,Solitary,No domesticated,Terrestrial,Animalia,No,No,No,Yes,Yes,No,No,Least concern (LC),,Polygyny,,3.0999999046325684,,18.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No
rectKrU88Q2ImVEwh,2023-11-04T18:51:22.000Z,Shark Bay Mouse,Chordata,Vertebrata,Mammalia,Rodentia,Muroidea,Muridae,Pseudomys,,2.0,,0.045499999076128006,100.0,,['Nocturnal'],,Not a migrant,Solitary,No domesticated,Terrestrial,Animalia,No,No,Yes,No,No,No,No,Vulnerable (VU),Stable,,May-November,0.8999999761581421,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
rectLk0KJSCGysEDF,2023-11-04T18:50:04.000Z,Southern Viscacha,Chordata,Vertebrata,Mammalia,Rodentia,Chinchillidae,Lagidium,,,19.0,,3.0,396.0,,['Diurnal'],,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,No,No,Yes,No,No,No,Least concern (LC),Stable,,end,4.300000190734863,,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No
rectM5VCGIwyH2Y9y,2023-11-04T18:50:46.000Z,Northern Muriqui,Chordata,Vertebrata,Mammalia,Primates,Haplorhini,Simiiformes,Atelidae,855.0,30.0,,11.0,126.25,,['Diurnal'],,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,No,No,Yes,No,No,No,Critically endangered (CR),Decreasing,Polygynandry,October-April,7.0,,24.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
rectWxtQEt3b61shu,2023-11-04T18:49:30.000Z,Philippine Mouse-Deer,Chordata,Vertebrata,Mammalia,Artiodactyla,Tragulidae,Tragulus,,,14.0,,,45.0,18.0,['Nocturnal'],,Not a migrant,Solitary,No domesticated,Terrestrial,Animalia,No,Yes,No,No,No,No,No,Endangered (EN),Decreasing,,,5.300000190734863,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
rectd5n5HpWfwbFJU,2023-11-04T18:51:08.000Z,Weasel sportive lemur,Chordata,Vertebrata,Mammalia,Primates,Strepsirrhini,Lemuroidea,Lepilemuridae,45258.80078125,,,0.699999988079071,27.0,,['Nocturnal'],,Not a migrant,Solitary,No domesticated,Terrestrial,Animalia,No,No,No,No,No,No,Yes,Vulnerable (VU),Decreasing,Polygyny,,4.5,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
recteVN8qt57OaOe5,2023-11-04T18:49:29.000Z,Marsh Rabbit,Chordata,Vertebrata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,,,4.0,,1.5,43.5,,['Nocturnal'],,Not a migrant,Solitary,No domesticated,Terrestrial,Animalia,No,No,No,No,Yes,No,No,Least concern (LC),,Polygynandry,year-round,1.100000023841858,,0.44999998807907104,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No
rectf9ZRgHddlEvTm,2023-11-04T18:50:18.000Z,Leaf muntjac,Chordata,Vertebrata,Mammalia,Artiodactyla,Ruminantia,Cervidae,Cervinae,,,,12.0,80.0,,['Diurnal'],,,Solitary,No domesticated,Terrestrial,Animalia,No,Yes,No,No,No,No,No,Data deficient (DD),Decreasing,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No
rectjSmxQABpMh2TN,2023-11-04T18:49:13.000Z,Arctic Wolf,Chordata,Vertebrata,Mammalia,Carnivora,Caniformia,Canidae,Canis,200000.0,12.0,65.0,51.0,1.350000023841858,71.0,['Diurnal'],Viviparous,Not a migrant,Social,No domesticated,Terrestrial,Animalia,Yes,Yes,No,No,Yes,No,Yes,Least concern (LC),Stable,Monogamy,January-March,2.0999999046325684,,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No
rectpFEBDPZW3V4wE,2023-11-04T18:49:41.000Z,Dusky Leaf Monkey,Chordata,Vertebrata,Mammalia,Primates,Haplorhini,Simiiformes,Cercopithecidae,,25.0,,7.0,51.5,,['Diurnal'],,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,Yes,No,No,No,No,No,Near Threatened (NT),Decreasing,Polygyny,Year-round,4.800000190734863,,12.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No
